m,n,k,elapsed1,elapsed2,GFLOPS
2000,2000,2000,0.013622272,0.013622,1174.547095
2500,2500,2500,0.023919390,0.023919,1306.471444
3000,3000,3000,0.037343051,0.037343,1446.052172
3500,3500,3500,0.058285318,0.058285,1471.210983
4000,4000,4000,0.083010575,0.083011,1541.972213
4500,4500,4500,0.119113019,0.119113,1530.059447
5000,5000,5000,0.163708885,0.163709,1527.100988
5500,5500,5500,0.212714978,0.212715,1564.299812
6000,6000,6000,0.276580494,0.276580,1561.932274
6500,6500,6500,0.343951194,0.343951,1596.883539
7000,7000,7000,0.428843986,0.428844,1599.649342
7500,7500,7500,0.526314686,0.526315,1603.128361
8000,8000,8000,0.627940222,0.627940,1630.728474
8500,8500,8500,0.759321635,0.759322,1617.562234
9000,9000,9000,0.889575833,0.889576,1638.983374
9500,9500,9500,1.079047872,1.079048,1589.132461
10000,10000,10000,1.264863168,1.264863,1581.198702
10500,10500,10500,1.441733961,1.441734,1605.878798
11000,11000,11000,1.656928628,1.656929,1606.587004
11500,11500,11500,1.855416104,1.855416,1639.389673
12000,12000,12000,2.135446239,2.135446,1618.397100
12500,12500,12500,2.427894542,2.427895,1608.904313
13000,13000,13000,2.696484711,2.696485,1629.528987
13500,13500,13500,3.051670782,3.051671,1612.477345
14000,14000,14000,3.384199170,3.384199,1621.653964
14500,14500,14500,3.759194651,3.759195,1621.956447
15000,15000,15000,4.139887310,4.139887,1630.479164
15500,15500,15500,4.552520390,4.552520,1635.961920
16000,16000,16000,5.055320898,5.055321,1620.470820
16500,16500,16500,5.504992358,5.504992,1632.018614
17000,17000,17000,6.018011539,6.018012,1632.765231
17500,17500,17500,6.636521770,6.636522,1615.115624
18000,18000,18000,7.171537153,7.171537,1626.429558
18500,18500,18500,7.725805484,7.725805,1639.084756
19000,19000,19000,8.394250348,8.394250,1634.213829
19500,19500,19500,9.064994268,9.064994,1635.935949
20000,20000,20000,9.863706607,9.863707,1622.108264
20500,20500,20500,10.647643517,10.647644,1618.221907
21000,21000,21000,11.435122962,11.435123,1619.746465
21500,21500,21500,12.527267548,12.527268,1586.678813
22000,22000,22000,13.231374305,13.231374,1609.507789
22500,22500,22500,14.175433621,14.175434,1607.093695
23000,23000,23000,15.055362571,15.055363,1616.301161
23500,23500,23500,16.032786729,16.032787,1618.916938
24000,24000,24000,17.115380062,17.115380,1615.389194
24500,24500,24500,18.348005993,18.348006,1603.021604
25000,25000,25000,19.437263476,19.437263,1607.736605
25500,25500,25500,20.695402412,20.695402,1602.421124
26000,26000,26000,21.808237370,21.808237,1611.868002
26500,26500,26500,23.048033114,23.048033,1614.855802
27000,27000,27000,24.527029568,24.527030,1605.004792
27500,27500,27500,25.889139404,25.889139,1606.609990
28000,28000,28000,27.330580833,27.330581,1606.405669
28500,28500,28500,28.813594797,28.813595,1606.819639
29000,29000,29000,30.494528411,30.494528,1599.565645
29500,29500,29500,32.125918470,32.125918,1598.234461
30000,30000,30000,33.535356100,33.535356,1610.240841
